evidence_id,survey_id,file_type,file_url,gps_lat,gps_lng,captured_at,ai_analysis,embedding_vector
3029,1496,IMAGE,https://mock/3e7428e2-658a-444d-a4c7-721b95285d84.jpg,18.0173785,76.2248648,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3030,1496,IMAGE,https://mock/96674b8d-13cb-4ff9-af45-ae8d83fea546.jpg,20.3566267,78.908049,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3031,1497,IMAGE,https://mock/8306513b-2952-4781-b28e-2874bfe7fc0d.jpg,18.6013261,73.1539082,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3032,1497,VIDEO,https://mock/bd9aed91-543f-48fb-9c80-857a9d8026b0.jpg,17.3086508,77.1707968,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3033,1498,IMAGE,https://mock/3d9d1ddf-7f5c-4818-b7ea-62bef3c6c817.jpg,20.1219681,75.1453642,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3034,1498,VIDEO,https://mock/0680fd58-9f6f-49cb-b9bc-86cf71aa2bee.jpg,20.5496767,79.7127796,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3035,1499,VIDEO,https://mock/aacb844b-ff8e-4d75-9feb-fe42fd5486ff.jpg,20.99675,76.281591,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3036,1499,VIDEO,https://mock/2a8e20ec-f3b3-4070-af76-f511ef61632e.jpg,20.3716761,79.5761899,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3037,1500,IMAGE,https://mock/2d48c6eb-5572-426a-a85f-63af35bf04d2.jpg,20.2544748,73.0709919,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3038,1501,VIDEO,https://mock/30a2037c-af7b-4ff1-ab3f-e295af9a6658.jpg,18.7246222,77.9966174,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3039,1501,IMAGE,https://mock/e1a1f7da-e7cc-4689-b425-983fd3476f79.jpg,19.0412714,75.2239701,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3040,1501,IMAGE,https://mock/aec2f4f4-1ac2-403e-b574-05ee14b27e8f.jpg,19.3702421,78.7756107,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3041,1502,VIDEO,https://mock/cdc3f6ce-f0d3-4495-8bd2-bd0cd16a7f91.jpg,20.7074823,74.3951896,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3042,1502,VIDEO,https://mock/ac030b52-6d22-4316-9225-5fb71e961ee2.jpg,19.0955637,73.743753,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3043,1503,IMAGE,https://mock/cfabb8da-b239-415b-ba26-e076020eec01.jpg,19.3007054,73.438847,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3044,1503,IMAGE,https://mock/4d05fb73-6e85-45c9-a60c-ed03d5f3de7f.jpg,19.7725383,79.1525201,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3045,1503,IMAGE,https://mock/fb2de92a-b278-4502-8e05-3d204a5ee2e7.jpg,17.5386696,77.8023295,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3046,1504,IMAGE,https://mock/037a4192-ead9-4477-93da-e7da4b114238.jpg,18.0904669,78.8683503,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3047,1505,IMAGE,https://mock/166cb588-79e4-4cfd-ad5c-1a86fdd8c315.jpg,19.407568,74.2634652,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3048,1505,IMAGE,https://mock/39cceb45-7641-4047-8823-9a0511c7c4cc.jpg,17.0416638,78.9900172,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3049,1505,IMAGE,https://mock/af794084-e58d-43aa-9424-0c309484aec1.jpg,20.4931194,72.0714406,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3050,1506,VIDEO,https://mock/70f4b8e7-2268-4349-bc7e-d6a4ea5c744f.jpg,18.7320691,77.1139934,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3051,1507,VIDEO,https://mock/0edad2bf-7075-45d8-81b4-f3af94de4420.jpg,19.4671037,78.5919762,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3052,1507,IMAGE,https://mock/b2d2c51f-9837-466f-b10b-d66ec50c90c3.jpg,20.2378794,74.0904957,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3053,1507,IMAGE,https://mock/e6bbe662-fb93-4b26-9e69-8709bd715aa1.jpg,17.5711405,74.9387179,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3054,1508,IMAGE,https://mock/b700585b-11fb-4506-9b29-edab7619087d.jpg,18.1842001,77.1378972,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3055,1508,IMAGE,https://mock/9d041e26-0502-4d15-b4ab-cca3105aaf5d.jpg,19.7119218,72.8404405,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3056,1508,IMAGE,https://mock/0f9f89e3-35c4-4ca9-8a6c-2dc4226fd9bd.jpg,20.274433,77.9493434,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3057,1509,VIDEO,https://mock/c219d77b-943a-451f-8996-8f98fd6d4512.jpg,16.0560952,78.8077049,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3058,1509,VIDEO,https://mock/d18edd85-60d4-4c85-a6c2-7bfac82c6056.jpg,20.5154585,77.2006311,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3059,1509,IMAGE,https://mock/2ae3e9d6-41ad-4235-8a48-9371fc6dc3be.jpg,20.2164617,79.3084023,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3060,1510,VIDEO,https://mock/61f7bd3a-beb0-4347-8968-077d8918ef68.jpg,20.3898971,75.8531837,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3061,1511,VIDEO,https://mock/420f85bf-e075-4a82-9dae-b98391840842.jpg,18.7970159,79.0096783,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3062,1511,IMAGE,https://mock/e8f6bf44-e6b9-4483-a38c-4b0c9307b652.jpg,19.6460342,78.6707638,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3063,1511,VIDEO,https://mock/a860fd18-5060-4b0e-9203-eb6d73a4d585.jpg,17.0570144,79.5848013,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3064,1512,IMAGE,https://mock/4fed08ca-9567-4709-a82b-1f182c5f4d30.jpg,20.8038895,72.2106101,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3065,1512,VIDEO,https://mock/0d5e1bdd-d0f9-4a42-97c3-92aa75b01617.jpg,20.2179584,73.8140664,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3066,1513,IMAGE,https://mock/f044cc27-7b17-4118-a18f-9f521ebd61b4.jpg,18.237829,73.2791312,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3067,1513,VIDEO,https://mock/f6a07fc8-77bf-4ccd-9551-32695d3a4077.jpg,20.437549,74.4878482,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3068,1514,VIDEO,https://mock/559d8864-fb20-45ad-ab31-0f6daffea977.jpg,16.7022372,77.6146733,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3069,1514,VIDEO,https://mock/f96027fa-446a-4ed9-95d6-bb0ffa4ecc2d.jpg,16.2573623,78.528924,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3070,1515,VIDEO,https://mock/fa6810d6-50f6-4ca8-a924-19cf0a9b9783.jpg,18.9294372,77.3741682,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3071,1515,IMAGE,https://mock/eac66c49-5307-44d0-9c63-94ee9bd65c1d.jpg,16.189622,78.2575402,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3072,1515,IMAGE,https://mock/743c6631-728f-440e-b26c-6b67b532c866.jpg,18.0372922,73.6456623,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3073,1516,VIDEO,https://mock/4f7063e4-d5e3-4109-a17e-18a9f7505e37.jpg,17.8802947,72.3377975,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3074,1516,IMAGE,https://mock/05811f69-b8b3-4c63-abe4-38c725023542.jpg,18.5951917,72.8532644,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3075,1516,VIDEO,https://mock/df35c6cf-527e-4fd0-b384-e4d294093e92.jpg,18.9284316,78.9023001,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3076,1517,VIDEO,https://mock/3af38223-73c8-483e-b989-9f291e4a86e6.jpg,20.9279689,79.2848218,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3077,1518,VIDEO,https://mock/1da6d246-efd3-4ffc-bbc8-68bda9205ccd.jpg,18.9248079,78.3198547,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3078,1518,VIDEO,https://mock/320544da-59b7-4ac3-9fd0-8997821c021c.jpg,20.5821935,76.5972202,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3079,1518,IMAGE,https://mock/c7c2c856-cb08-4470-bc5b-fb2a44d71418.jpg,16.4621695,78.815584,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3080,1519,IMAGE,https://mock/8d32ef6f-4c12-483f-a427-e0fe34174577.jpg,19.9527159,76.6685378,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3081,1519,IMAGE,https://mock/3cd8518e-ea10-4938-9727-f13371c86f14.jpg,18.8347743,76.2157183,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3082,1519,IMAGE,https://mock/d7c05cf1-21b7-4dcf-af12-6381651e0301.jpg,17.1910581,76.53233,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3083,1520,VIDEO,https://mock/75d5f26e-40ed-407b-85c5-9aa757596ca8.jpg,20.7313279,79.5215937,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3084,1521,IMAGE,https://mock/655e2f17-22d5-41a8-8e69-1056258cf955.jpg,18.061081,76.0186815,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3085,1522,VIDEO,https://mock/491dd76f-e75b-4b33-a6c7-5d32504232bf.jpg,20.9788325,75.1230942,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3086,1522,IMAGE,https://mock/b2a8e92e-4ee2-4d5c-ad44-32eb300d228a.jpg,20.9058694,73.1967886,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3087,1522,VIDEO,https://mock/2121614b-8b81-41fb-ad76-921c2c868f0b.jpg,20.407636,73.9668343,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3088,1523,VIDEO,https://mock/939709c9-8350-4fc2-bb42-702b48791522.jpg,18.2281666,78.0389037,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3089,1524,VIDEO,https://mock/3c2f5105-e322-43fb-8236-61cbd4a139fa.jpg,18.71359,77.1137502,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3090,1524,VIDEO,https://mock/2c1e42f7-2b6e-4af9-81ce-322b31800316.jpg,19.175618,78.2992905,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3091,1525,VIDEO,https://mock/350535c6-1fb0-4310-95f8-f7aa20a69baf.jpg,18.2457706,73.7796745,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3092,1526,IMAGE,https://mock/606ca18f-7e81-4e3e-8bff-e307c251866a.jpg,17.7991582,77.4581406,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3093,1527,IMAGE,https://mock/a15c430e-73e2-4262-a161-7ab9054c5551.jpg,18.3300845,75.3382046,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3094,1527,IMAGE,https://mock/d6e55bd4-a162-4a69-8579-68d389d68f41.jpg,19.0359143,75.9544496,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3095,1527,VIDEO,https://mock/da84fe82-f1ab-4b6b-958d-794f9826e3b4.jpg,20.7028491,72.7077131,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3096,1528,VIDEO,https://mock/cd955380-45d1-4867-9618-c18a6f880b3a.jpg,20.0919218,76.2735207,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3097,1528,IMAGE,https://mock/aa698579-7e80-4c08-a429-feb28a9c595e.jpg,20.1010496,79.1395104,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3098,1528,VIDEO,https://mock/f3874b75-f7b6-4e73-9008-ec69d8643730.jpg,17.4052818,73.1380318,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3099,1529,IMAGE,https://mock/e18694de-a30b-4202-a62b-818e095e587f.jpg,17.2856625,74.9715454,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3100,1530,IMAGE,https://mock/64e5fb50-7a26-42d6-b3ed-39c10b1e5b1e.jpg,16.927055,78.4354698,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3101,1530,VIDEO,https://mock/fdca1585-1215-4a2d-9024-fbbbc08dfd83.jpg,17.3118434,72.0437738,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3102,1531,VIDEO,https://mock/ceef1cb5-7bf6-401b-86fa-34dd59691d44.jpg,18.6298167,78.8922052,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3103,1532,IMAGE,https://mock/df553382-ddaa-445d-bfd7-5bf1c7072951.jpg,20.3286073,77.52045,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3104,1532,IMAGE,https://mock/d6805c04-632d-4d22-98f3-269fc8243ecc.jpg,19.3561583,77.0833238,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3105,1532,IMAGE,https://mock/a47cd02c-f7ef-4aa0-8e3f-b052ad5e3935.jpg,18.9708327,77.3865739,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3106,1533,VIDEO,https://mock/169745ef-dc39-4b26-b0f1-234d49c7e908.jpg,18.9371559,76.9102058,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3107,1534,VIDEO,https://mock/efcac2a4-794a-4b90-a87d-f8bdd1b62539.jpg,20.095362,75.7895254,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3108,1534,VIDEO,https://mock/94c4fb85-a680-4f23-93ab-ba5ca674ac06.jpg,16.0566809,73.9896665,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3109,1535,IMAGE,https://mock/d9832da0-6649-4132-8070-774b585e9fca.jpg,16.2062335,75.9817564,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3110,1535,IMAGE,https://mock/743ff9f4-ec79-4b27-98eb-4e0d0f7dc0d7.jpg,18.1837684,78.7206497,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3111,1536,VIDEO,https://mock/451b1c90-da06-44cc-ad61-b6b44a1d6f46.jpg,20.3617547,73.914005,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3112,1537,VIDEO,https://mock/c735616c-77de-4da3-9704-b5e4b7e180c7.jpg,19.6991703,78.4707576,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3113,1537,VIDEO,https://mock/74f063f2-9aae-453c-a722-01d825b1fe52.jpg,20.7745519,78.3800277,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3114,1537,VIDEO,https://mock/e7d58244-b62f-4f55-8a66-9bf63006ec9a.jpg,16.5202537,73.644072,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3115,1538,IMAGE,https://mock/bf357f7b-0dbf-485c-84ed-edf065a17295.jpg,19.9301705,76.4359837,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3116,1539,VIDEO,https://mock/8b19c370-e017-49e5-b5cb-01a709624ff6.jpg,17.9668444,72.5802213,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3117,1539,IMAGE,https://mock/9abad0e7-2658-458e-9368-19f959fce7b1.jpg,17.8809373,74.0696632,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3118,1540,IMAGE,https://mock/10838373-bc23-470e-80ce-3d52c8d5ea2d.jpg,18.4331528,79.3784037,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3119,1540,IMAGE,https://mock/edfb96d8-6706-4951-8f00-0ef84bbd0b37.jpg,16.6583236,72.874261,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3120,1541,VIDEO,https://mock/908e26b6-53a6-4699-a2ee-2f08ccbd356a.jpg,17.0918558,73.9121246,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3121,1541,IMAGE,https://mock/b731e907-2a3c-41d0-9dfa-52843ce9ac5b.jpg,20.6647236,76.5956999,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3122,1542,IMAGE,https://mock/a450a466-3ce7-4a79-916f-7cb59a6b4038.jpg,16.1442172,79.9346622,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3123,1542,IMAGE,https://mock/daf70325-4911-4d69-bd98-f3ecec803ecb.jpg,18.0437613,73.7206974,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3124,1543,IMAGE,https://mock/1567e684-f82a-4eb6-bc2e-4f27c1212c5e.jpg,20.3974992,75.3734551,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3125,1544,IMAGE,https://mock/95429d0e-c6df-4ddf-8a6a-4e76b17a7ca7.jpg,19.6665091,72.4778073,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3126,1545,VIDEO,https://mock/01af891b-7792-4c65-b3e7-cbdc741b74ec.jpg,17.8110901,78.9649554,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3127,1545,VIDEO,https://mock/0b95974f-adbc-49f9-bd6f-6856925342d3.jpg,16.1302989,78.6064985,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3128,1546,IMAGE,https://mock/a5b729ca-2519-446e-84f6-970fdc0ba6b0.jpg,16.8845593,77.8676692,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3129,1547,VIDEO,https://mock/f32301ac-bf96-4e4f-8570-ec45fc22d122.jpg,17.1294847,76.9409529,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3130,1548,IMAGE,https://mock/ae3ab576-e9e8-418a-a5d0-fe65afa27b79.jpg,20.361098,77.3177859,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3131,1549,IMAGE,https://mock/84c0faa4-5128-4310-9037-aa7900a37287.jpg,19.175507,76.873152,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3132,1549,IMAGE,https://mock/48b136ac-31e7-4fe4-80cf-7033f82ee34b.jpg,17.506751,76.1335981,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3133,1549,VIDEO,https://mock/cebc05c5-70fc-4faf-b6a4-4e5442cab3f9.jpg,17.2657389,72.4971586,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3134,1550,VIDEO,https://mock/15273088-0fa5-480f-8cc8-7541cc524514.jpg,18.9683623,78.4269488,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3135,1551,IMAGE,https://mock/53bd931d-b8d5-4605-9552-e0bcf5971deb.jpg,18.4305042,73.6117947,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3136,1551,IMAGE,https://mock/3a961b92-baf8-442a-bf99-a3a7c3c67cd7.jpg,18.8729348,74.992784,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3137,1551,IMAGE,https://mock/8905b453-5720-453f-864a-aa25838e6218.jpg,20.8045072,78.6173482,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3138,1552,VIDEO,https://mock/435f76a7-f87b-40c3-a103-0d7805b416d8.jpg,17.9995582,72.1421953,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3139,1552,IMAGE,https://mock/29f4868e-c8d8-411f-90f0-e232e374feb2.jpg,19.1430848,79.63813,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3140,1553,IMAGE,https://mock/7ec52608-b4bd-459e-96d6-0473bdaeea14.jpg,17.2462002,72.5290114,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3141,1553,IMAGE,https://mock/e249d0cd-a78a-4197-a9e4-7db1067c21b9.jpg,19.2416458,74.2273766,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3142,1554,VIDEO,https://mock/9b033ff4-d93f-46f1-b1ed-c819bfdf6d7f.jpg,18.639762,76.5214145,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3143,1554,VIDEO,https://mock/e136c623-eedd-4e39-8365-17bb0903016a.jpg,16.4131124,79.3773995,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3144,1554,IMAGE,https://mock/4c8e2dec-2920-44f9-9b9b-977d9a6d4cb2.jpg,16.6246793,74.8987613,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3145,1555,VIDEO,https://mock/06d0e70b-b866-4912-917a-abdc23016623.jpg,18.0328598,76.3755756,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3146,1556,VIDEO,https://mock/8fab4650-6ebb-44d7-b301-70f5bc28efa6.jpg,16.4004113,72.9586003,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3147,1556,IMAGE,https://mock/3df04e96-ccdd-40f9-8796-ffdec3873532.jpg,20.2903017,78.5336951,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3148,1556,VIDEO,https://mock/454c8030-026b-4797-b58f-97b20beefb95.jpg,17.49978,79.4827312,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3149,1557,VIDEO,https://mock/9fd83eaa-d9f7-439f-99da-13a60580f449.jpg,17.1440014,79.753906,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3150,1557,VIDEO,https://mock/653c273a-4cfb-4fef-bd0e-4e01e13b88a3.jpg,18.5483203,75.0498484,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3151,1557,VIDEO,https://mock/707fb5ea-e8a0-4e02-9b19-9a4594fa61f3.jpg,19.8366411,79.1628621,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3152,1558,VIDEO,https://mock/1fe27c7d-dee0-4210-80a4-9cc85325f361.jpg,19.083723,76.4532314,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3153,1558,IMAGE,https://mock/01264e6b-55a6-4c03-bdc2-487fce66420c.jpg,19.359216,77.6118298,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3154,1558,VIDEO,https://mock/8c0275ef-25a9-47ff-9116-f816df3f8cce.jpg,20.7820598,76.3100084,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3155,1559,VIDEO,https://mock/738ed055-8eed-4c6c-aeea-f21139ce1f47.jpg,18.3214293,77.2083964,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3156,1560,VIDEO,https://mock/db2b3d20-f30c-4e37-9c52-631d89d47a0f.jpg,20.6312104,73.3311054,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3157,1561,IMAGE,https://mock/9b7ec60d-d4ee-4472-bfe7-16af1d68ca89.jpg,17.1324939,77.937539,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3158,1561,VIDEO,https://mock/604ac47a-fc08-4051-b86c-47a514856a25.jpg,18.2270986,72.2942841,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3159,1562,VIDEO,https://mock/1591a395-0ef6-4642-81f5-c77caaaa8cde.jpg,16.7156992,78.7881369,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3160,1562,VIDEO,https://mock/2c0c113e-dac4-4d58-97ab-e5f8bf7c3cea.jpg,20.0248048,77.2791816,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3161,1563,IMAGE,https://mock/5c0a13bc-aaca-4d16-84ec-84d04c9ef79b.jpg,20.6159869,74.5114743,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3162,1563,VIDEO,https://mock/2335be8a-830d-4a30-8690-44efaa1c37e3.jpg,20.6965646,78.2444022,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3163,1563,VIDEO,https://mock/b51efb41-4096-42a8-89fb-62906e823a6b.jpg,18.1704053,73.6583988,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3164,1564,VIDEO,https://mock/6210eb03-6581-42b6-94b9-a582118d3949.jpg,20.5846053,72.8697387,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3165,1565,VIDEO,https://mock/8c9dfb17-6fb8-47ba-b073-1e350ed039b2.jpg,20.3317814,74.380983,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3166,1565,IMAGE,https://mock/3ddd3f44-3ce7-412c-accb-5ea284a251e9.jpg,19.3381262,73.7120788,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
3167,1565,IMAGE,https://mock/abc68386-2094-46dc-a480-3368af4b5c34.jpg,17.1561185,79.2482673,2026-05-13 05:57:20,"{""damage_confidence"":92}","{""vector"":""mock""}"
